unified_id;month;street_name;latitude;longitude
AIR27730468;2022-05;;34,12665;-116,32017
AIR27734166;2022-05;;34,25077;-116,86519
AIR27760550;2022-05;;34,24717;-116,89027
AIR27853688;2022-05;;34,25832;-116,83494
AIR27900881;2022-05;;34,25173;-116,90414
AIR28014552;2022-05;;34,25885;-116,83305
AIR28033224;2022-05;;34,12808;-116,32047
AIR28050409;2022-05;;34,24283;-116,82988
AIR28105279;2022-05;;34,25544;-116,87673
AIR28134475;2022-05;;34,23937;-116,88516
AIR28181787;2022-05;;34,2353;-116,84773
AIR28182527;2022-05;;34,24098;-116,86263
AIR28223108;2022-05;;34,1237;-116,32261
AIR28285055;2022-05;;34,22732;-116,86458
AIR28306441;2022-05;;34,25201;-116,86788
AIR28318890;2022-05;;34,23574;-116,87278
AIR28335260;2022-05;;34,08207;-116,39053
AIR2835654;2022-05;Rockspray Court;34,22518;-116,85393
AIR28358740;2022-05;;34,18455;-116,31135
AIR2838924;2022-05;Park Boulevard;34,13101;-116,31674
AIR28435957;2022-05;;34,24841;-116,93409
AIR28514669;2022-05;;34,1046;-116,31448
AIR28520431;2022-05;;34,242;-116,90754
AIR28536899;2022-05;;34,24226;-116,88959
AIR28568770;2022-05;;34,15418;-116,37308
AIR28607882;2022-05;;34,238338;-116,874077
AIR28638591;2022-05;;34,12869;-116,31263
AIR28693145;2022-05;;34,12472;-116,32883
AIR28718198;2022-05;;34,24853;-116,8992
AIR28767933;2022-05;;34,2469;-116,92754
AIR28834224;2022-05;;34,23598;-116,93424
AIR28890070;2022-05;;34,15123;-116,30201
AIR28960257;2022-05;;34,24271;-116,92738
AIR28962995;2022-05;;34,25103;-116,86622
AIR28985176;2022-05;;34,2367;-116,87386
AIR29055533;2022-05;;34,24512;-116,87505
AIR29106956;2022-05;;34,24742;-116,87722
AIR29149253;2022-05;;34,13638;-116,31315
AIR29152596;2022-05;;34,23999;-116,89053
AIR29181453;2022-05;;34,25888;-116,86592
AIR29259889;2022-05;;34,24468;-116,95436
AIR29278041;2022-05;;34,23807;-116,9595
AIR29308753;2022-05;;34,12394;-116,22683
AIR2934685;2022-05;Balsam Drive;34,2294;-116,86546
AIR29413641;2022-05;;34,25136;-116,87019
AIR29416492;2022-05;;34,2025;-116,3001
AIR29416913;2022-05;;34,24437;-116,94197
AIR29466509;2022-05;;34,23944;-116,92626
AIR29483862;2022-05;;34,24503;-116,90152
AIR29489715;2022-05;;34,22839;-116,86394
AIR29494983;2022-05;;34,22503;-116,85471
AIR2950663;2022-05;Summit Boulevard;34,24124;-116,88923
AIR29521386;2022-05;;34,24505;-116,95683
AIR29521399;2022-05;;34,24983;-116,9007
AIR29539946;2022-05;;34,23981;-116,92555
AIR29543123;2022-05;;34,24348;-116,9254
AIR29549556;2022-05;;34,24983;-116,93845
AIR29587863;2022-05;;34,09293;-116,29745
AIR29589383;2022-05;;34,21989;-116,24429
AIR29596234;2022-05;;34,24366;-116,92246
AIR29617626;2022-05;;34,24701;-116,87097
AIR29626350;2022-05;;34,24563;-116,94227
AIR29679031;2022-05;;34,15723;-116,43803
AIR2969219;2022-05;San Anselmo Drive;34,26732;-116,84086
AIR29708560;2022-05;;34,22556;-116,85672
AIR29756280;2022-05;;34,24172;-116,87315
AIR29757217;2022-05;;34,24072;-116,92368
AIR29772604;2022-05;;34,14096;-116,31445
AIR29802006;2022-05;;34,24027;-116,90554
AIR29827880;2022-05;;34,1689;-116,38032
AIR29830749;2022-05;;34,24643;-116,86688
AIR29851372;2022-05;;34,24539;-116,94411
AIR29853090;2022-05;;34,23785;-116,94892
AIR29878870;2022-05;;34,23598;-116,90013
AIR29897877;2022-05;;34,26615;-116,78976
AIR29996932;2022-05;;34,24283;-116,92368
AIR30015793;2022-05;;34,23052;-116,84934
AIR30019598;2022-05;;34,24013;-116,89573
AIR30131073;2022-05;;34,23535;-116,85819
AIR30145508;2022-05;;34,23776;-116,9181
AIR30145518;2022-05;;34,23477;-116,86702
AIR30145525;2022-05;;34,24038;-116,8851
AIR30145531;2022-05;;34,24938;-116,89566
AIR30145533;2022-05;;34,24692;-116,89003
AIR30145544;2022-05;;34,24847;-116,92643
AIR30145546;2022-05;;34,2425;-116,8886
AIR30145547;2022-05;;34,25688;-116,86406
AIR30145556;2022-05;;34,23906;-116,88241
AIR30145586;2022-05;;34,24694;-116,87701
AIR30145601;2022-05;;34,24133;-116,86256
AIR30145602;2022-05;;34,24213;-116,86807
AIR30145604;2022-05;;34,23713;-116,8903
AIR30145638;2022-05;;34,24602;-116,90169
AIR30145646;2022-05;;34,25528;-116,88095
AIR3018731;2022-05;Chipmunk Lane;34,24048;-116,94481
AIR30201417;2022-05;;34,13191;-116,31016
AIR30289921;2022-05;;34,23912;-116,94073
AIR30319100;2022-05;;34,23877;-116,9593
AIR30343969;2022-05;;34,24822;-116,9354
AIR30349317;2022-05;;34,21215;-116,27273
AIR30354843;2022-05;;34,23529;-116,88574
AIR30407007;2022-05;;34,23888;-116,86982
AIR30448871;2022-05;;34,24011;-116,92272
AIR30512235;2022-05;;34,15687;-116,30535
AIR30514475;2022-05;;34,22959;-116,85821
AIR30530093;2022-05;;34,23759;-116,88527
AIR30537601;2022-05;;34,24723;-116,92518
AIR30675134;2022-05;;34,12767;-116,25747
AIR30677742;2022-05;;34,25509;-116,85965
AIR30679333;2022-05;;34,22426;-116,85056
AIR30679493;2022-05;;34,25662;-116,87791
AIR30692949;2022-05;;34,23999;-116,86104
AIR30717873;2022-05;;34,23966;-116,88561
AIR30744844;2022-05;;34,22386;-116,22133
AIR30763903;2022-05;;34,24774;-116,87654
AIR30792412;2022-05;;34,2329;-116,86536
AIR30881441;2022-05;;34,17079;-116,36136
AIR30886430;2022-05;;34,24747;-116,86738
AIR30936332;2022-05;;34,13145;-116,2277
AIR30962543;2022-05;;34,26835;-116,85168
AIR30998195;2022-05;;34,24252;-116,887
AIR31024084;2022-05;;34,24533;-116,87642
AIR31056450;2022-05;;34,16195;-116,31459
AIR31058298;2022-05;;34,13341;-116,30844
AIR31084278;2022-05;;34,23569;-116,85455
AIR31121936;2022-05;;34,23346;-116,86538
AIR31175820;2022-05;;34,12083;-116,33665
AIR31191498;2022-05;;34,14625;-116,37464
AIR31193851;2022-05;;34,22898;-116,83953
AIR31194867;2022-05;;34,23273;-116,85527
AIR31202518;2022-05;;34,26027;-116,83202
AIR31202634;2022-05;;34,09456;-116,28251
AIR31240072;2022-05;;34,26271;-116,84265
AIR31255460;2022-05;;34,12911;-116,32197
AIR31262574;2022-05;;34,23971;-116,88956
AIR31263152;2022-05;;34,24886;-116,87177
AIR31264411;2022-05;;34,2394;-116,94995
AIR313045;2022-05;Tanager Drive;34,24679;-116,89187
AIR31315237;2022-05;;34,16455;-116,41381
AIR31337308;2022-05;;34,12272;-116,31668
AIR31341498;2022-05;;34,24104;-116,87731
AIR31467374;2022-05;;34,23747;-116,84782
AIR31495623;2022-05;;34,15491;-116,43771
AIR31546598;2022-05;;34,26032;-116,85729
AIR3158415;2022-05;La Crescenta Drive;34,23614;-116,84977
AIR31595540;2022-05;;34,2304;-116,86456
AIR31627509;2022-05;;34,1407;-116,33388
AIR31642557;2022-05;;34,1633;-116,38079
AIR31715778;2022-05;;34,09593;-116,4061
AIR31716068;2022-05;;34,24122;-116,87973
AIR31716073;2022-05;;34,23746;-116,89816
AIR31721957;2022-05;;34,24323;-116,95002
AIR31742467;2022-05;;34,23931;-116,87906
AIR31743239;2022-05;;34,23797;-116,91205
AIR31746670;2022-05;;34,25019;-116,86791
AIR31763631;2022-05;;34,24722;-116,88832
AIR31884589;2022-05;;34,15172;-116,43345
AIR32017620;2022-05;;34,24163;-116,87679
AIR3210000;2022-05;;34,24182;-116,92507
AIR32139270;2022-05;;34,24613;-116,83046
AIR32171572;2022-05;;34,23859;-116,88879
AIR32185269;2022-05;;34,24416;-116,85819
AIR32357745;2022-05;;34,24993;-116,86901
AIR32388975;2022-05;;34,12436;-116,23179
AIR32439228;2022-05;;34,12354;-116,3248
AIR32449440;2022-05;;34,24015;-116,94262
AIR32542513;2022-05;;34,23812;-116,86631
AIR32550030;2022-05;;34,23879;-116,88856
AIR32571750;2022-05;;34,25544;-116,86943
AIR32628779;2022-05;;34,11264;-116,33313
AIR32645410;2022-05;;34,23579;-116,91364
AIR32670206;2022-05;;34,23463;-116,92803
AIR32670648;2022-05;;34,23632;-116,92837
AIR32699838;2022-05;;34,26059;-116,84457
AIR3272187;2022-05;Balsam Drive;34,22617;-116,86478
AIR32725441;2022-05;;34,13367;-116,31093
AIR32762447;2022-05;;34,244854;-116,927361
AIR32769471;2022-05;;34,23775;-116,91916
AIR32771094;2022-05;;34,24342;-116,92336
AIR32772145;2022-05;;34,09705;-116,28706
AIR32841072;2022-05;;34,24479;-116,87312
AIR32844520;2022-05;;34,11524;-116,4802
AIR32875561;2022-05;;34,11487;-116,31275
AIR32893138;2022-05;;34,2592;-116,83079
AIR32912934;2022-05;;34,12137;-116,31162
AIR32943268;2022-05;;34,25581;-116,87642
AIR33095563;2022-05;;34,26131;-116,86533
AIR33100094;2022-05;;34,25459;-116,86073
AIR33100526;2022-05;;34,23257;-116,85445
AIR33218597;2022-05;;34,23612;-116,87417
AIR33279054;2022-05;;34,13273;-116,30917
AIR33364491;2022-05;;34,23998;-116,81043
AIR33424543;2022-05;;34,24154;-116,86286
AIR33472322;2022-05;;34,11826;-116,34722
AIR33493771;2022-05;;34,23921;-116,88918
AIR33529742;2022-05;;34,23127;-116,84602
AIR33640083;2022-05;;34,23846;-116,88632
AIR33678212;2022-05;;34,23763;-116,85136
AIR3374385;2022-05;Lucerne Drive;34,24167;-116,86568
AIR33779338;2022-05;;34,10712;-116,33004
AIR33804714;2022-05;;34,2454;-116,87982
AIR33804716;2022-05;;34,2395;-116,94033
AIR33836189;2022-05;;34,22964;-116,85122
AIR33852584;2022-05;;34,22609;-116,85448
AIR33914758;2022-05;;34,2483;-116,93514
AIR33932738;2022-05;;34,24301;-116,86078
AIR33972989;2022-05;;34,13172;-116,31993
AIR34091101;2022-05;;34,12488;-116,31934
AIR34121276;2022-05;;34,24366;-116,91469
AIR34123218;2022-05;;34,23757;-116,88609
AIR34206244;2022-05;;34,24648;-116,93002
AIR34228566;2022-05;;34,24223;-116,88545
AIR34229576;2022-05;;34,24891;-116,8983
AIR34263332;2022-05;;34,14046;-116,31672
AIR34263928;2022-05;;34,24539;-116,92322
AIR34340575;2022-05;;34,2387;-116,88559
AIR34546532;2022-05;;34,24053;-116,92288
AIR34548122;2022-05;;34,27651;-116,84356
AIR34565774;2022-05;;34,19176;-116,40943
AIR34675732;2022-05;;34,23698;-116,88651
AIR34784703;2022-05;;34,23086;-116,86148
AIR34811266;2022-05;;34,23378;-116,84466
AIR34906870;2022-05;;34,245258;-116,923286
AIR34914796;2022-05;;34,11354;-116,31424
AIR34938980;2022-05;;34,23343;-116,85214
AIR34943505;2022-05;;34,27097;-116,86121
AIR35032874;2022-05;;34,22584;-116,84851
AIR35092841;2022-05;;34,25596;-116,86142
AIR3511262;2022-05;West Fairway Boulevard;34,26352;-116,85978
AIR35120791;2022-05;;34,26072;-116,82826
AIR35137044;2022-05;;34,24288;-116,78975
AIR35161526;2022-05;;34,24971;-116,90225
AIR35238736;2022-05;;34,25637;-116,86604
AIR35291294;2022-05;;34,23739;-116,83382
AIR35349792;2022-05;;34,24269;-116,88554
AIR35380879;2022-05;;34,24359;-116,87701
AIR35516188;2022-05;;34,24654;-116,92514
AIR35577610;2022-05;;34,11236;-116,31649
AIR35676751;2022-05;;34,24175;-116,87068
AIR35682589;2022-05;;34,23914;-116,92739
AIR35802813;2022-05;;34,2695;-116,86443
AIR3582281;2022-05;Roberts Road;34,15194;-116,40787
AIR35831339;2022-05;;34,13357;-116,31829
AIR35840139;2022-05;;34,2468;-116,9315
AIR35840737;2022-05;;34,24352;-116,93068
AIR35878996;2022-05;;34,23949;-116,90735
AIR35904573;2022-05;;34,15516;-116,38301
AIR35907704;2022-05;;34,24342;-116,94916
AIR35918724;2022-05;;34,23399;-116,85056
AIR35950977;2022-05;;34,24557;-116,92642
AIR35976750;2022-05;;34,23577;-116,84887
AIR36064932;2022-05;;34,26093;-116,79208
AIR36104526;2022-05;;34,24081;-116,86392
AIR36128333;2022-05;;34,23953;-116,88753
AIR36171175;2022-05;;34,24288;-116,9087
AIR36278459;2022-05;;34,22929;-116,8409
AIR36317156;2022-05;;34,23963;-116,88889
AIR36325337;2022-05;;34,24578;-116,8689
AIR36417265;2022-05;;34,11593;-116,33656
AIR36424965;2022-05;;34,12994;-116,22907
AIR36478636;2022-05;;34,13741;-116,4123
AIR36556643;2022-05;;34,10632;-116,41578
AIR36664590;2022-05;;34,25554;-116,87427
AIR36667537;2022-05;;34,23801;-116,92886
AIR36672494;2022-05;;34,24635;-116,44567
AIR36712612;2022-05;;34,24348;-116,89172
AIR36728126;2022-05;;34,12533;-116,31826
AIR36768811;2022-05;;34,25868;-116,83446
AIR36842977;2022-05;;34,23635;-116,8869
AIR36859401;2022-05;;34,24412;-116,95641
AIR37009794;2022-05;;34,26391;-116,83467
AIR37018321;2022-05;;34,2432;-116,86784
AIR37053575;2022-05;;34,24139;-116,82979
AIR37055682;2022-05;;34,24026;-116,90034
AIR37057196;2022-05;;34,24335;-116,94544
AIR37090043;2022-05;;34,25836;-116,84556
AIR37090582;2022-05;;34,25792;-116,83455
AIR37126694;2022-05;;34,24535;-116,895348
AIR37217480;2022-05;;34,25068;-116,90218
AIR37254760;2022-05;;34,12516;-116,33184
AIR37260457;2022-05;;34,16519;-116,35793
AIR37260994;2022-05;;34,25855;-116,86137
AIR37268497;2022-05;;34,24793;-116,89856
AIR3731435;2022-05;Cherry Lane;34,23441;-116,91379
AIR37392920;2022-05;;34,24878;-116,86959
AIR37423484;2022-05;;34,24759;-116,92848
AIR37465188;2022-05;;34,24165;-116,92404
AIR37530899;2022-05;;34,25504;-116,87242
AIR37538312;2022-05;;34,10394;-116,46127
AIR3760220;2022-05;;34,12643;-116,32338
AIR37622456;2022-05;;34,12141;-116,32457
AIR37632027;2022-05;;34,24858;-116,93164
AIR37680831;2022-05;;34,25931;-116,84805
AIR37687853;2022-05;;34,11005;-116,44002
AIR37717545;2022-05;;34,25053;-116,92913
AIR37754548;2022-05;;34,20534;-116,35126
AIR37828136;2022-05;;34,2405;-116,89175
AIR37835798;2022-05;;34,24257;-116,86789
AIR37836448;2022-05;;34,24706;-116,92897
AIR37885770;2022-05;;34,2414;-116,86955
AIR37896577;2022-05;;34,236805;-116,886826
AIR37943206;2022-05;;34,23749;-116,90203
AIR37947960;2022-05;;34,12906;-116,31978
AIR37973935;2022-05;;34,12588;-116,35089
AIR38063155;2022-05;;34,25949;-116,86011
AIR38070781;2022-05;;34,24234;-116,9256
AIR3808430;2022-05;;34,14915;-116,00227
AIR38157379;2022-05;;34,14244;-116,42107
AIR38186160;2022-05;;34,2421;-116,89186
AIR38213580;2022-05;;34,2473;-116,93432
AIR38262593;2022-05;;34,24402;-116,90118
AIR38284898;2022-05;;34,25401;-116,81107
AIR38390330;2022-05;;34,13084;-116,32113
AIR38390992;2022-05;;34,23567;-116,88706
AIR38408944;2022-05;;34,2418;-116,8616
AIR38428847;2022-05;;34,24162;-116,83123
AIR38434886;2022-05;;34,23742;-116,84693
AIR38471502;2022-05;;34,24934;-116,89058
AIR38484924;2022-05;;34,23772;-116,94714
AIR38552415;2022-05;;34,26856;-116,84433
AIR38618797;2022-05;;34,20381;-116,28708
AIR38679109;2022-05;;34,24106;-116,91584
AIR38684680;2022-05;;34,23479;-116,91073
AIR38760265;2022-05;;34,23266;-116,85769
AIR38901143;2022-05;;34,24979;-116,8777
AIR38929178;2022-05;;34,10403;-116,32407
AIR38931617;2022-05;;34,24139;-116,93721
AIR39002967;2022-05;;34,26058;-116,83941
AIR39031497;2022-05;;34,245255;-116,876236
AIR39088524;2022-05;;34,14345;-116,31247
AIR39111232;2022-05;;34,2396;-116,86313
AIR39127477;2022-05;;34,1276;-116,38899
AIR39200707;2022-05;;34,18292;-116,40987
AIR39224739;2022-05;;34,11124;-116,34866
AIR39272762;2022-05;;34,23704;-116,39857
AIR39272949;2022-05;;34,15433;-116,506
AIR39276152;2022-05;;34,24153;-116,9605
AIR39281901;2022-05;;34,25931;-116,84692
AIR39339005;2022-05;;34,23537;-116,89777
AIR39376455;2022-05;;34,23974;-116,94592
AIR39393084;2022-05;;34,2376;-116,84878
AIR39396751;2022-05;;34,24111;-116,91458
AIR39508963;2022-05;;34,26388;-116,87711
AIR39525645;2022-05;;34,11365;-116,31847
AIR39531314;2022-05;;34,23038;-116,84605
AIR39559919;2022-05;;34,22793;-116,84122
AIR39580697;2022-05;;34,26269;-116,82144
AIR39582163;2022-05;;34,10225;-116,32212
AIR39607271;2022-05;;34,2504;-116,86863
AIR39631248;2022-05;;34,24273;-116,94372
AIR39633265;2022-05;;34,26969;-116,86498
AIR39698164;2022-05;;34,10572;-116,30743
AIR39699192;2022-05;;34,24501;-116,81962
AIR39699444;2022-05;;34,24683;-116,92488
AIR39703856;2022-05;;34,23882;-116,8607
AIR39720392;2022-05;;34,0973;-116,37094
AIR39723128;2022-05;;34,2442;-116,92613
AIR39747073;2022-05;;34,23244;-116,85969
AIR39776275;2022-05;;34,12772;-116,32183
AIR39795581;2022-05;;34,24074;-116,86703
AIR39796476;2022-05;;34,25161;-116,86747
AIR39796936;2022-05;;34,24396;-116,87297
AIR39797474;2022-05;;34,27207;-116,86113
AIR39816684;2022-05;;34,2408;-116,8913
AIR39846957;2022-05;;34,2429;-116,94345
AIR39861872;2022-05;;34,12241;-116,3481
AIR39896415;2022-05;;34,24041;-116,93973
AIR39921445;2022-05;;34,24681;-116,89507
AIR39947612;2022-05;;34,24964;-116,87478
AIR39951026;2022-05;;34,241528;-116,88456
AIR39987933;2022-05;;34,24174;-116,86333
AIR40038755;2022-05;;34,11779;-116,34572
AIR40063041;2022-05;;34,11721;-116,32366
AIR4006508;2022-05;Mountain Sky Drive;34,23756;-116,886459
AIR4008052;2022-05;Tayles Point Road;34,24087;-116,95099
AIR40116349;2022-05;;34,24003;-116,86419
AIR40134242;2022-05;;34,24601;-116,92524
AIR40134245;2022-05;;34,2445;-116,9197
AIR40205778;2022-05;;34,23974;-116,90478
AIR40209179;2022-05;;34,24358;-116,92114
AIR40240095;2022-05;;34,26763;-116,85796
AIR40241531;2022-05;;34,23997;-116,85675
AIR4026018;2022-05;Granada Drive;34,12652;-116,32126
AIR40260366;2022-05;;34,25532;-116,86589
AIR40287280;2022-05;;34,24642;-116,83827
AIR40291908;2022-05;;34,24415;-116,85934
AIR40309286;2022-05;;34,24284;-116,883705
AIR40374221;2022-05;;34,25006;-116,87018
AIR40375284;2022-05;;34,24391;-116,92323
AIR40379955;2022-05;;34,23818;-116,85758
AIR40396013;2022-05;;34,24014;-116,82739
AIR40398144;2022-05;;34,24157;-116,88335
AIR40398165;2022-05;;34,2424;-116,86305
AIR40491565;2022-05;;34,24859;-116,93674
AIR40561189;2022-05;;34,24049;-116,94311
AIR40591599;2022-05;;34,23491;-116,85078
AIR40593329;2022-05;;34,23983;-116,8955
AIR40634138;2022-05;;34,263569;-116,875366
AIR40639926;2022-05;;34,14383;-116,41286
AIR40641951;2022-05;;34,24996;-116,93522
AIR40703861;2022-05;;34,13003;-116,31367
AIR40705272;2022-05;;34,23274;-116,84355
AIR40706007;2022-05;;34,237476;-116,863159
AIR40716764;2022-05;;34,24233;-116,88503
AIR40758845;2022-05;;34,25779;-116,88086
AIR40783673;2022-05;;34,16621;-116,25871
AIR40809583;2022-05;;34,23516;-116,852
AIR4119166;2022-05;Waterview Drive;34,24372;-116,95682
AIR4350998;2022-05;Tamarack Drive;34,23939;-116,88671
AIR4384488;2022-05;Talmadge Road;34,24215;-116,92308
AIR4427739;2022-05;Saint Anton Court;34,24133;-116,89015
AIR4430533;2022-05;Willow Avenue;34,23665;-116,8728
AIR4453608;2022-05;Hillview Road;34,10778;-116,31951
AIR4469748;2022-05;Menlo Drive;34,23535;-116,85878
AIR4582783;2022-05;Butte Avenue;34,24006;-116,85735
AIR4645690;2022-05;Sunny Sands Drive;34,20016;-116,28444
AIR4693222;2022-05;Switzerland Drive;34,2364;-116,88613
AIR4816068;2022-05;La Crescenta Drive;34,23627;-116,85258
AIR4824383;2022-05;Menlo Drive;34,23573;-116,85985
AIR5077433;2022-05;;34,20417;-116,43957
AIR5104205;2022-05;Alpine Way;34,24168;-116,86277
AIR5190667;2022-05;Luna Road;34,2382;-116,85575
AIR523376;2022-05;;34,24807;-116,86973
AIR5268510;2022-05;Alta Loma Drive;34,11941;-116,32016
AIR5325653;2022-05;Tinker Bell Avenue;34,26555;-116,85083
AIR5582051;2022-05;;34,23398;-116,8607
AIR5696718;2022-05;Thrush Court;34,23587;-116,89328
AIR5884868;2022-05;Capilla Drive;34,13214;-116,31921
AIR5969627;2022-05;Lakewood Lane;34,24404;-116,92674
AIR6119510;2022-05;Paine Court;34,2439;-116,91801
AIR6278973;2022-05;Cove Drive;34,2409;-116,95867
AIR6279086;2022-05;Villa Grove Avenue;34,24077;-116,8563
AIR6279113;2022-05;Mockingbird Drive;34,24713;-116,89607
AIR6279125;2022-05;Tanager Drive;34,24874;-116,89183
AIR6451877;2022-05;Ironwood Drive;34,23641;-116,91725
AIR6481540;2022-05;Hollinger Road;34,1243;-116,26421
AIR6564037;2022-05;Menlo Drive;34,24045;-116,86127
AIR6656446;2022-05;Comstock Lane;34,24186;-116,89619
AIR666691;2022-05;Lintner Road;34,240726;-116,934792
AIR6673353;2022-05;Comstock Lane;34,24043;-116,89438
AIR6675761;2022-05;Sun Crest Court;34,23512;-116,84894
AIR6676107;2022-05;Park Avenue;34,24532;-116,89415
AIR6690593;2022-05;North Eureka Drive;34,25218;-116,90172
AIR6691376;2022-05;Saint Moritz Drive;34,23904;-116,89043
AIR6704191;2022-05;Conklin Road;34,2366;-116,89922
AIR6729193;2022-05;Lake Drive;34,2466;-116,93626
AIR676164;2022-05;Base Line Road;34,12211;-116,25754
AIR6817370;2022-05;Vía Rocosa;34,10027;-116,30751
AIR6820440;2022-05;Big Bear Boulevard;34,24231;-116,91669
AIR6822873;2022-05;Edgemoor Road;34,23866;-116,92993
AIR7025746;2022-05;Golden West Place;34,2386;-116,88959
AIR7072350;2022-05;Crystal Lake Road;34,24269;-116,87558
AIR7072455;2022-05;Evergreen Drive;34,23997;-116,88645
AIR7085152;2022-05;Crystal Lake Road;34,24969;-116,87428
AIR7088097;2022-05;Monterey Street;34,24019;-116,86213
AIR7088244;2022-05;Villa Grove Avenue;34,24144;-116,86047
AIR7088715;2022-05;Thrush Court;34,23717;-116,89213
AIR7106153;2022-05;Villa Grove Avenue;34,24364;-116,8595
AIR7106757;2022-05;Teton Drive;34,23288;-116,85158
AIR7106885;2022-05;Ridgecrest Drive;34,23414;-116,85584
AIR7107277;2022-05;Haupstrasse Drive;34,24303;-116,87187
AIR7107497;2022-05;Comstock Lane;34,24149;-116,89418
AIR7107717;2022-05;Cardinal Drive;34,24959;-116,89352
AIR7107846;2022-05;Summit Boulevard;34,23945;-116,88711
AIR7108197;2022-05;Yosemite Drive;34,23009;-116,84399
AIR7108469;2022-05;Pinewood Drive;34,25224;-116,86638
AIR7109775;2022-05;Starlight Circle;34,25285;-116,87207
AIR7110104;2022-05;Finch Drive;34,25142;-116,90124
AIR7110624;2022-05;Pigeon Road;34,23004;-116,86354
AIR7110802;2022-05;La Collina;34,08794;-116,29278
AIR7110933;2022-05;Cinderella Drive;34,27093;-116,85141
AIR7111423;2022-05;Sheephorn Road;34,23702;-116,85924
AIR7111724;2022-05;Saint Anton Court;34,24203;-116,89065
AIR7111950;2022-05;Deer Canyon Road;34,23249;-116,85477
AIR7112225;2022-05;Saint Moritz Drive;34,23933;-116,891
AIR7112372;2022-05;Alameda Road;34,23686;-116,84671
AIR7112523;2022-05;Cougar Road;34,24196;-116,86914
AIR7112575;2022-05;Balsam Drive;34,22991;-116,86374
AIR7113291;2022-05;Haupstrasse Drive;34,24498;-116,87058
AIR7113367;2022-05;Bow Canyon Road;34,22531;-116,85083
AIR71684;2022-05;Rocky Point Drive;34,281;-116,79607
AIR7222037;2022-05;San Bernardino Avenue;34,23771;-116,83359
AIR7346841;2022-05;;34,22482;-116,40842
AIR7397366;2022-05;;34,11381;-116,43133
AIR7437584;2022-05;Sheephorn Road;34,23635;-116,85361
AIR7452014;2022-05;Oasis Drive;34,2063;-116,28731
